form_id,sample_number,establishment_id,establishment_number,establishment_name,establishment_state,project_code,project_name,collection_date,sample_source_name,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g
103080882,300272156,127117,M45525+P45525+V45525,Pine Creek Processing LLC,WI,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-11-14,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2550,170,NULL,NULL,NULL
103080878,300272162,127117,M45525+P45525+V45525,Pine Creek Processing LLC,WI,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-14,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,3850,33,NULL,NULL,NULL
103078894,300272740,127316,M45597+P45597,Premier Custom Foods,KS,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Leg,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103081678,300272214,6162036,M45690+P45690,Selim's Doner Kebap House L.P.,TX,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2022-11-14,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103082198,300276272,6162529,M19113B+P19113B,"Stampede Culinary Partners, Inc.",IL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103073032,300273160,6162611,M45855+P45855,Interstate Foods Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103081729,300271977,6162703,M45884+P45884,Chef Creations LLC,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103076670,300271965,6163054,M48235+P48235+V48235,"Crescent Specialty Foods, LLC",NY,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103085273,300272210,6163113,P46027,"Gold Creek Processing, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103072800,300272002,6163538,P46183,C &S Poultry,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103085871,300272188,6163678,M46255+P46255,"Gemstone Ventures dba RCF, LLC or Gemstone Foods",AL,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2022-11-14,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103085876,300273942,6163678,M46255+P46255,"Gemstone Ventures dba RCF, LLC or Gemstone Foods",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103079229,300271980,6163810,M18554A+P18554A,JCG Industries,IL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103082644,300272027,6163885,P48304,Lincoln Premium Poultry,NE,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-14,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103073065,300272873,6163896,M1234+P1234,Mountaire Farms Inc.,NC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-14,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103081653,300272929,6164030,P46374,Sanderson Farms Processing Inc. Tyler Processing Division,TX,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-14,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103077636,300272967,6164451,M544+P544,Jennie-O Turkey Store,MN,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2022-11-14,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103081733,300272185,6164519,M46617+P46617,Tusan Commodities Inc,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103074985,300272106,6164918,P47016,"The Best Dressed Chicken, Inc.",SC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-14,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103081792,300273089,6164957,M47039+P47039,QC Poultry,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103086973,300272222,6165029,M46324A+P46324A+V46324A,Morning Star Poultry,NY,F_CH_CARC01,Follow-up sampling of Chicken Carcasses,2022-11-14,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103079336,300272426,6165818,M47579+P47579,Tyson Foods Inc.,TN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103080940,300271963,6166639,M689T+P689T,"Cooks Venture Poultry, Inc.",OK,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103079009,300272137,6166655,M40440A+P40440A,RYC Foods,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-14,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103073876,300273532,3,P40,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103080601,300272962,9,P177,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103075306,300272744,29,P476,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103077458,300274110,32,P646,"JCG Foods of Georgia, LLC",GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103079823,300272850,38,P855,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103077324,300274078,44,P1257,Fieldale Farms Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103083926,300274121,45,P1272,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103079733,300273143,53,P1480,"Tip Top Poultry, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103075003,300272844,60,P2632,Pilgrim's Pride Corporation,FL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103079109,300274587,60,P2632,Pilgrim's Pride Corporation,FL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103074761,300274606,72,P6505,"Norman W. Fries, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103080116,300273172,133,P7374,"To-Ricos, Ltd.",PR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103077902,300272687,144,M7460+P7460,Waltkoch LTD,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103081393,300273979,245,P18873,"Tyson Foods, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103081384,300274370,245,P18873,"Tyson Foods, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46  Temperature too low,NULL,NULL,NULL,NULL,NULL
103080725,300273881,275,P19378,Koch Foods of Cumming,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103077196,300273165,536,M19999+P19999,"AU, LAU and Associates, Inc.",FL,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2022-11-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103078380,300273525,566,P843,Pilgrim's Pride Corporation,NC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103080711,300272923,578,P510,House Of Raeford Farms,NC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103080708,300274219,579,P622,"Tyson Foods, Inc.",NC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103078996,300274002,581,M737+P737,House of Raeford - Wallace Div,NC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103083738,300272817,589,P1243,"Perdue Foods, LLC.",NC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103085066,300273213,589,P1243,"Perdue Foods, LLC.",NC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103073381,300273211,592,P1309,House of Raeford Farms Inc.,SC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103080306,300274350,651,M7345+P7345,"Butterball, LLC",NC,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2022-11-15,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103081244,300273458,651,M7345+P7345,"Butterball, LLC",NC,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2022-11-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103082908,300273019,656,M7428+P7428+V7428,"Joyce Foods, Inc.",NC,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2022-11-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103079818,300272915,664,M7470+P7470,Mountaire Farms Inc. - NC Division,NC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103072344,300272943,672,P7987,"Amick Farms, LLC",SC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103083573,300272961,685,M9070+P9070,Kraft Heinz Foods Company,SC,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2022-11-15,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103082366,300274340,872,M1698+P787+V1698,Schreiber Processing Corporation,NY,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103076864,300273453,1271,M7834+P7834,"Premio Foods, Inc.",NJ,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2022-11-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103083549,300274982,1384,P17966+V17966,"HVFG, LLC",NY,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,65,NULL,NULL,NULL,NULL,NULL,140000,3250,NULL,NULL,NULL
103083550,300274987,1384,P17966+V17966,"HVFG, LLC",NY,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,1850285,120,NULL,NULL,NULL
103079631,300272812,1610,M4089+P4089+V4089,"Poultry Products of Manchester, LLC, DBA Prime Source Foods",NH,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103072438,300272751,1644,M5097+P5097,"Bayside Foods, Inc.",RI,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103080173,300272983,1653,M5268+P5268,"Cola Foods, LLC",RI,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2022-11-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103079822,300273219,1815,P17336,"ROYAL POULTRY, INC.",RI,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103073372,300272890,1906,M810+P810,Pilgrim's Pride Corporation,WV,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103078116,300273148,1906,M810+P810,Pilgrim's Pride Corporation,WV,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103082161,300274132,1943,M2130+P2130,Cooper Farms Processing,OH,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2022-11-15,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103082166,300272906,2091,P15724+V15724,Case Farms Processing,OH,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103087526,300272973,2099,M15841+P15841,DiRusso's Sausage Incorporated,OH,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2022-11-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103073316,300273511,2111,P17340,Pilgrim's Pride Corporation,KY,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103072046,300273504,2111,P17340,Pilgrim's Pride Corporation,KY,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103073655,300273507,2173,P19514,"Tyson Foods, Inc.",KY,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103072516,300273911,2230,P18,Cargill Meat Solutions,VA,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2022-11-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103081689,300272872,2236,P146,"Tyson Foods, Inc,",VA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103080627,300273101,2236,P146,"Tyson Foods, Inc,",VA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-11-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103042793,300273226,2246,M20815+P20815,"Buckhead Meat & Seafood Mid-Atlantic, Inc.",MD,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2022-11-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103076485,300273547,2249,M667+P667,Mountaire Farms Inc.,DE,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-11-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
