form_id,sample_number,establishment_id,establishment_number,establishment_name,establishment_state,project_code,project_name,collection_date,sample_source_name,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g
103308651,300510527,3883,P7156+V7156,"Tyson Foods, Inc.",AR,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103314116,300510110,4093,P19865+V19865,House of Raeford Farms of LA,LA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103307564,300510216,4141,P206+V206,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103312571,300510231,4148,P584,Pilgrim's Pride Corporation,TX,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25-7  Lab problem - sample inadvertently discarded,NULL,NULL,NULL,NULL,NULL
103311366,300509927,4161,P1294+V1294,Holmes Foods Inc.,TX,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103326397,300509869,4230,M5819+P5819+V5819,Gourmet Ranch,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103313270,300510730,4236,P7044,"Tyson Foods, Inc.",TX,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103316713,300509887,4402,P19456A,"Rio Star Foods, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103312103,300510640,4420,P19688+V19688,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103307306,300510692,4436,M20088+P20088+V20088,"Brakebush Irving, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103307895,300509905,4485,M17250+P6+V6,"Tyson Foods, Inc.",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103324115,300510699,4485,M17250+P6+V6,"Tyson Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103310860,300510239,4487,P308,Koch Foods of Mississippi,MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103315611,300509907,4487,P308,Koch Foods of Mississippi,MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103310041,300510210,4490,P522,"Sanderson Farms, Inc. (Processing Div)",MS,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103313310,300510530,4493,P912,Wayne Farms LLC,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103314420,300511018,4495,P1317+V1317,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103310686,300510230,4496,P6504,"Peco Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103314461,300510513,4501,P192,Pilgrim's Pride Corporation,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103314716,300509830,4510,P1254+V1254,"Koch Foods of Ashland, LLC",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103307677,300510243,4512,P6510,"Peco Foods, Inc",MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103315260,300510519,4514,P6638,Pilgrim's Pride Corporation,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103312180,300510045,4514,P6638,Pilgrim's Pride Corporation,AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103313383,300510615,4514,P6638,Pilgrim's Pride Corporation,AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103308746,300510235,4518,P7485+V7485,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103315242,300510487,4534,M19636+P19636,Tyson Foods Inc,TN,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103316459,300510232,4540,P320,"Sanderson Farms, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103310389,300510078,4541,P341,Golden Rod Broilers,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103307709,300510069,4568,P1353,Pilgrim's Pride Corporation,TN,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103309791,300510249,4644,P7487,"Koch Foods, LLC",TN,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103315665,300510219,4691,M9120+P9120,Homestead Knoxville LLC,TN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103310613,300510041,4755,P19152+V19152,Koch Foods LLC,TN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103309047,300510248,4783,M20322+P20322,"Keystone Foods, LLC.",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103308471,300510642,4783,M20322+P20322,"Keystone Foods, LLC.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103308708,300510227,5112,M18909+P157,"Foster Poultry Farms, LLC",CA,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2023-12-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103308759,300510797,5240,M4873+P4873,"Commercial Meat Company, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103315513,300510205,5308,M6137+P6137,"Foster Poultry Farms, LLC",CA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103315518,300509851,5308,M6137+P6137,"Foster Poultry Farms, LLC",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103308971,300509911,5309,P6137A,"Foster Poultry Farms, LLC",CA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103313006,300510116,5333,P7632,"Foster Poultry Farms, LLC",CA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103319715,300509882,5369,P9002,A. Tarantino & Sons,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103317394,300510202,5609,M1160+P9207,Rocker Bros. Meat & Provision Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103324403,300510229,5721,M4934+P4934,T&J Sausage Kitchen,CA,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103310782,300510623,5822,M17967+P17967,"Los Altos Beef, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103308578,300510103,6036,P6164A,"Foster Poultry Farms, LLC",WA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103307892,300509885,6139,M9305+P9305,"Ray's Wholesale Meats, Inc.",WA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103313426,300510240,6243,M17395+P17395,50th State Poultry,HI,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103316651,300510457,6413,M1015+P1015+V1015,"Empire Kosher Poultry, Inc.",PA,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2023-12-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103313537,300509863,6806,M9783+P8422,"Schiff's Restaurant Service, Inc.",PA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103307894,300509828,6972,P529+V529,Pilgrim's Pride Corporation,WI,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103315807,300509876,8015,M21498+P21498,Ozark Mountain Poultry Inc.,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103316278,300510198,8371,P22000,"Prestage Foods, Inc.",NC,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2023-12-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103319374,300509823,9259,M27389+P27389+V27389,Pitman Farms,CA,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2023-12-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103323591,300509941,9259,M27389+P27389+V27389,Pitman Farms,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103312119,300510014,9469,M31877+P31877,Twin Rivers Foods,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103311722,300509818,9477,M20204+P20204+V20204,Denmark Sausage LLC,AZ,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2023-12-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103322409,300510013,9502,M31884+P31884+V31884,"Pritzlaff Wholesale Meats, LLC",WI,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103314867,300509807,9508,M31843+P31843,James River Correctional Ctr.,VA,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2023-12-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103315657,300510250,9551,P1096A,"VPGC,LLC",VA,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2023-12-27,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103324915,300509943,9808,P32182,"Sanderson Farms, Inc.",GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103316738,300510027,9808,P32182,"Sanderson Farms, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103313848,300509891,9808,P32182,"Sanderson Farms, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103310636,300510209,9820,P32143,Otto's Poultry Inc.,MI,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103308553,300509979,12461,P34308,"Sanderson Farms, Inc.",TX,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103308915,300510217,12461,P34308,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103324324,300510636,12632,P34453,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103315947,300509942,12632,P34453,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103316325,300509945,12666,M4121A+P4121A+V4121A,Custom Made Meals,CO,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103316130,300510203,12965,M34715+P34715,"Patterson TMP Operating, LLC",TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103326113,300509872,13257,P33900+V33900,"Foster Poultry Farms, LLC",LA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-12-27,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103307322,300510033,13257,P33900+V33900,"Foster Poultry Farms, LLC",LA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103309915,300509838,13896,M30775+P30775,Rose Meat Services,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-12-27,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
