"","form_id","establishment_id","establishment_number","establishment_name","establishment_size","establishment_state","project_code","collection_date","sample_source_name","product_type","salmonella_sp_analysis","salmonella_quantitative_cfu_ml","establishment_zip","latitude","longitude","salmonella_serotype1"
"7999","103224589",7034,"M2540+P2540","KBDetroit, LLC","Small","MI","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"48207",42.34847891,-83.03572987,NA
"8000","103223738",7980,"M21202+P21202","Halsey Food Service","Small","AL","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35758",34.69269599,-86.740138,NA
"8001","103227322",9358,"M31639+P31639","Mountain Meadow Productions","Small","CA","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90011",34.01483999,-118.243882,NA
"8002","103226270",9469,"M31877+P31877","Twin Rivers Foods","Small","AR","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72823",35.24084454,-92.93090557,NA
"8003","103225899",9836,"M33861+P33861","Standard Meat Company","Small","TX","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"76179",32.85543398,-97.35395198,NA
"8004","103225640",12513,"M34145+P34145","Kadejan, Inc.","Small","MN","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"56334",45.655685,-95.371923,NA
"8005","103230599",12965,"M34715+P34715","Patterson TMP Operating, LLC","Small","TX","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"76140",32.62390599,-97.31035099,NA
"8006","103227080",13078,"M38463+P38463","La Indi Poultry","Small","CA","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"91746",34.02323401,-117.965595,NA
"8007","103226995",13209,"M38514+P38514","C & S Poultry","Very Small","CA","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"91754",34.054591,-118.148161,NA
"8008","103230837",123767,"P44935","Gold Creek Processing LLC","Small","GA","HC_CPT_LBW01",2023-07-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"30507",34.22334201,-83.80408297,NA
"8009","103222478",127006,"P51179+V51179","Sanderson Farms, Inc.","Large","TX","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"75803",31.72859401,-95.69964601,NA
"8010","103232180",127350,"M45616+P45616","Tasty Factory Corporation","Small","CA","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"91733",34.05842602,-118.067863,NA
"8011","103228802",127520,"M45682+P45682+V45682","Sky Blue Enterprises LLC.","Small","IL","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"60609",41.81236173,-87.65061556,NA
"8012","103222113",6162129,"P5840","Simmons Prepared Foods, Inc.","Small","AR","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72916",35.30437417,-94.38148729,NA
"8013","103229142",6163538,"P46183","C &S Poultry","Very Small","CA","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Leg","Positive","<10","91754",34.055253,-118.147384,"No serotype data available"
"8014","103234226",6163988,"M51354+P51354","Select Cut Meat Processing","Small","IL","HC_CPT_LBW01",2023-07-27,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"60616",41.85653399,-87.63837401,NA
"8015","103227981",6166272,"M47825+P47825","Mesa Foods","Very Small","CA","HC_CPT_LBW01",2023-07-27,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"91730",34.10522499,-117.550294,NA
"8016","103225676",1229,"M5489+P5489","New Jersey Veal Co., Inc.","Very Small","NJ","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7026",40.87917198,-74.117282,NA
"8017","103226944",1581,"P1525","Samuel Holmes, Inc.","Small","MA","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"2149",42.4015856,-71.04832946,NA
"8018","103221293",1610,"M4089+P4089+V4089","Poultry Products of Manchester, LLC, DBA Prime Source Foods","Small","NH","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"3053",42.929588,-71.38724702,NA
"8019","103228275",3261,"M443+P443+V443","Glenn Valley Foods, LLC.","Small","NE","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"68117",41.21565401,-96.018577,NA
"8020","103227251",3849,"P165M+V165M","Bachoco OK Foods","Small","OK","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"74948",35.41007198,-94.58382702,NA
"8021","103223005",3850,"P165S+V165S","Bachoco OK Foods","Large","AR","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72904",35.42356018,-94.38529636,NA
"8022","103237314",3936,"M20AE+P20AE+V20AE","Lopez Foods, Inc.","Large","OK","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"73127",35.47247701,-97.68267496,NA
"8023","103222437",4141,"P206+V206","Pilgrim's Pride Corporation","Large","TX","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"75961",31.58852201,-94.64928499,NA
"8024","103219752",4420,"P19688+V19688","Sanderson Farms, Inc.","Large","TX","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"77803",30.64866801,-96.41643602,NA
"8025","103236500",5231,"M4828+P4828","A.I. Foods Corporation","Small","CA","HC_CPT_LBW01",2023-07-28,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"90033",34.06385799,-118.196691,NA
"8026","103237598",6972,"P529+V529","Pilgrim's Pride Corporation","Small","WI","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"54612",44.25770702,-91.51079903,NA
"8027","103238910",7488,"M20889+P20889","Crown I Enterprises, Inc.","Small","NY","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"11706",40.73476847,-73.2291192,NA
"8028","103228784",8712,"M27216+P27216","Great American Trucking- Select Foods","Small","FL","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"33445",26.44964499,-80.09168197,NA
"8029","103219343",9469,"M31877+P31877","Twin Rivers Foods","Small","AR","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72823",35.24084454,-92.93090557,NA
"8030","103229316",11336,"M20251W+P20251W","Tecumseh Poultry, LLC","Small","NE","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"68462",40.90102498,-96.54398998,NA
"8031","103220767",127325,"M8406+P8406+V8406","Mennella'a Poultry","Small","NJ","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7503",40.89640682,-74.15723139,NA
"8032","103225579",6165842,"M47597+P47597","Royalty Meats & Poultry, LLC","Very Small","NJ","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7866",40.89520698,-74.51833604,NA
"8033","103241338",6166649,"M47988+P47988","The Meat Pointe LLC","Very Small","NJ","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"7026",40.87529501,-74.11029703,NA
"8034","103241340",6166649,"M47988+P47988","The Meat Pointe LLC","Very Small","NJ","HC_CPT_LBW01",2023-07-28,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"7026",40.87529501,-74.11029703,NA
"8035","103242716",15,"P243","Tyson Foods, Inc.","Large","GA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"30040",34.20564274,-84.14275452,NA
"8036","103241130",197,"M12650+P12650","Fieldale Farms Corporation","Large","GA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30507",34.28640301,-83.798883,NA
"8037","103238076",567,"M7478+P1","Tyson Foods, Inc.","Large","NC","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28697",36.14405722,-81.16277378,NA
"8038","103238393",581,"M737+P737","House of Raeford - Wallace Div","Large","NC","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28464",34.75625168,-78.05146337,NA
"8039","103236753",1108,"M4653+P4653","A.A. Rubashkin & Sons","Small","NY","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"11219",40.63687815,-73.98680804,NA
"8040","103239171",2314,"P4602A","NEW MARKET POULTRY, LLC","Small","VA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"22844",38.64705302,-78.67028596,NA
"8041","103241556",2903,"M18600+P18600","Greco and Sons","Small","IL","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"60103",41.98430102,-88.23602802,NA
"8042","103237946",3858,"P1009","Wayne Farms LLC","Large","AR","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72833",35.05528928,-93.36897895,NA
"8043","103236643",3870,"P5787","Pilgrim's Pride Corporation","Large","LA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"71457",31.72500098,-93.10701296,NA
"8044","103238318",3937,"P27+V27","Tyson Foods, Inc.","Small","AR","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"71944",34.24059231,-94.33527115,NA
"8045","103239483",4512,"P6510","Peco Foods, Inc","Large","MS","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39422",32.01580849,-89.28461618,NA
"8046","103243577",4518,"P7485+V7485","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Positive","<10","36346",31.50060398,-85.89957301,"No serotype data available"
"8047","103238005",4526,"P17500","Pilgrim's Pride Corporation","Large","AL","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"35654",34.46090359,-87.6718268,NA
"8048","103238087",4783,"M20322+P20322","Keystone Foods, LLC.","Large","AL","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Wing","Positive","646","36027",31.80829045,-85.32132194,"No serotype data available"
"8049","103241091",5309,"P6137A","Foster Poultry Farms, LLC","Large","CA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"93706",36.69326001,-119.783413,NA
"8050","103240159",5854,"M18994+P18994","The 29ers Provisions","Small","CA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90058",34.00355099,-118.241621,NA
"8051","103236748",9745,"P32174","Alatrade Foods, Inc.","Large","AL","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"35950",34.23345302,-86.16709201,NA
"8052","103239687",12362,"P855D","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30601",33.97298068,-83.38782163,NA
"8053","103239637",13261,"M33901+P33901","Foster Poultry Farms, LLC","Small","LA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"71241",32.83771938,-92.43382557,NA
"8054","103243215",13261,"M33901+P33901","Foster Poultry Farms, LLC","Small","LA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"71241",32.83771938,-92.43382557,NA
"8055","103240022",124532,"M45179+P45179","Roger's Poultry","Small","CA","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"90001",33.978255,-118.237065,NA
"8056","103239400",127254,"M45565+P45565","Farm Fresh Foods, LLC","Large","AL","HC_CPT_LBW01",2023-07-31,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35976",34.309685,-86.28286001,NA
"8057","103239903",3,"P40","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30540",34.68529401,-84.49111597,NA
"8058","103239846",32,"P646","JCG Foods of Georgia, LLC","Large","GA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"31823",32.799013,-84.81074199,NA
"8059","103237984",41,"P1250","Fieldale Farms Corporation","Large","GA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"30531",34.50676129,-83.53699491,NA
"8060","103242066",45,"P1272","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"31533",31.52687898,-82.84728503,NA
"8061","103238761",53,"P1480","Tip Top Poultry, Inc.","Large","GA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"30065",33.95914501,-84.51481203,NA
"8062","103236549",60,"P2632","Pilgrim's Pride Corporation","Large","FL","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"32060",30.37325269,-83.15682188,NA
"8063","103238790",494,"M18578+P18578","Kellys Foods, Inc.","Very Small","FL","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"34787",28.557699,-81.56573604,NA
"8064","103236673",577,"P419","Case Farms Processing, Inc.","Large","NC","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"28655",35.73619285,-81.68407569,NA
"8065","103240555",578,"P510","House Of Raeford Farms","Large","NC","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28458",34.85851543,-78.03286309,NA
"8066","103241085",589,"P1243","Perdue Foods, LLC.","Large","NC","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"28379",34.93485671,-79.75326875,NA
"8067","103238000",592,"P1309","House of Raeford Farms Inc.","Large","SC","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"29609",34.89349202,-82.368142,NA
"8068","103240345",696,"P9197","Perdue Foods, LLC.","Large","NC","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"27849",36.14407152,-77.21076487,NA
"8069","103242593",750,"P19128","Case Farms Processing","Large","NC","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28333",35.32378878,-78.00129159,NA
"8070","103240483",872,"M1698+P787+V1698","Schreiber Processing Corporation","Small","NY","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"11378",40.72512417,-73.90893203,NA
"8071","103242736",2111,"P17340","Pilgrim's Pride Corporation","Large","KY","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"42051",36.82913699,-88.65245697,NA
"8072","103238620",2173,"P19514","Tyson Foods, Inc.","Large","KY","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"42452",37.6549288,-87.51926239,NA
"8073","103242577",2197,"P20245","Keystone Foods, LLC","Large","KY","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"42602",36.75976501,-85.18153903,NA
"8074","103239266",2214,"M2161+P3","Mountaire Farms of Delaware, Inc.","Large","DE","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"19966",38.60012601,-75.25990003,NA
"8075","103236656",2260,"P935","Allen Harim LLC","Large","DE","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"19951",38.72002101,-75.28827796,NA
"8076","103238222",2349,"P7903","Perdue Foods, LLC","Large","VA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"23301",37.73414302,-75.65660201,NA
"8077","103243833",3833,"P165H","Bachoco OK Foods","Large","OK","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"74937",34.90934265,-94.60094987,NA
"8078","103238157",3846,"P72","Tyson Foods, Inc","Large","AR","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72834",35.2167011,-93.16241198,NA
"8079","103237038",3847,"M112+P112","Tyson Foods, Inc","Large","AR","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72638",36.33028794,-93.42887629,NA
"8080","103241821",3880,"M7100+P7100+V7100","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Positive","<10","71852",33.9278057,-93.84696629,"No serotype data available"
"8081","103244674",4068,"M13564+P13564","Rath, Inc.","Very Small","OK","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"73006",34.89857,-98.35475974,NA
"8082","103240588",4128,"P325","Tyson Foods, Inc.","Large","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"75935",31.79330499,-94.16618302,NA
"8083","103238272",4141,"P206+V206","Pilgrim's Pride Corporation","Large","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"75961",31.58852201,-94.64928499,NA
"8084","103242708",4159,"P1137","Tyson Foods, Inc.","Large","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"78155",29.58026298,-97.982472,NA
"8085","103236815",4243,"P7091","Pilgrim's Pride Corporation","Small","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75455",33.14647399,-94.98270201,NA
"8086","103239640",4244,"M7091A+P7091A","Pilgrim's Pride Corporation","Large","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75455",33.14647399,-94.98270201,NA
"8087","103242278",4270,"M7231+P7231","HEB Meat Plant","Large","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"78218",29.47474522,-98.40374418,NA
"8088","103238233",4420,"P19688+V19688","Sanderson Farms, Inc.","Large","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Positive","<10","77803",30.64866801,-96.41643602,"No serotype data available"
"8089","103238810",4487,"P308","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Positive",NA,"39117",32.35494571,-89.65521649,"No serotype data available"
"8090","103238013",4489,"P517","Mar-Jac Poultry-MS","Large","MS","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39401",31.30596399,-89.27681396,NA
"8091","103237582",4499,"P6651","Tyson Foods Inc.","Large","TN","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"37160",35.47756768,-86.47513265,NA
"8092","103236537",4499,"P6651","Tyson Foods Inc.","Large","TN","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"37160",35.47756768,-86.47513265,NA
"8093","103243927",4501,"P192","Pilgrim's Pride Corporation","Large","AL","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"35976",34.34576862,-86.28439721,NA
"8094","103242547",4505,"P519","Amick Farms LLC","Large","MS","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39440",31.69334234,-89.11973663,NA
"8095","103239961",4506,"P548","JCG  Foods of Alabama, LLC","Large","AL","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"35961",34.29861666,-85.9061969,NA
"8096","103239008",4507,"P758","Tyson Foods, Inc","Large","MS","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39051",32.82406701,-89.53599196,NA
"8097","103243887",4514,"P6638","Pilgrim's Pride Corporation","Large","AL","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"36330",31.25405202,-85.95844096,NA
"8098","103238354",4530,"P18557","Sanderson Farms, Inc.","Large","MS","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39666",31.27224222,-90.37336563,NA
"8099","103240915",4534,"M19636+P19636","Tyson Foods Inc","Large","TN","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"38261",36.41972599,-89.00994196,NA
"8100","103243340",4538,"P164","Tyson Foods Inc","Large","MS","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39074",32.359912,-89.49305902,NA
"8101","103242782",4540,"P320","Sanderson Farms, Inc.","Large","MS","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39440",31.66699599,-89.160189,NA
"8102","103240020",5200,"M2874+P2874","Allen Brothers, LLC","Small","CA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"94804",37.92612201,-122.373509,NA
"8103","103239010",5204,"P2882","Perdue Foods LLC","Small","CA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"94955",38.233347,-122.601411,NA
"8104","103242392",5685,"M4177+P4177+I4177","Leyen Food, LLC","Small","CA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"91746",34.02899502,-117.989078,NA
"8105","103238850",5801,"M11078+P11078","Burris Logistics","Small","CA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90033",34.04032999,-118.223597,NA
"8106","103240425",6053,"M6267+P6267","Interbay Food Company","Small","WA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"98072",47.766923,-122.147038,NA
"8107","103237728",7849,"M21275+P21275","D&D Foods Inc.","Small","NE","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"68152",41.34572099,-95.98370996,NA
"8108","103237114",7963,"M21342+P21342","WanRong Trading Corp., DBA Taihe Trading Corp.","Small","NY","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"11101",40.73959125,-73.933518,NA
"8109","103236743",9420,"P20699A","Alatrade Foods, Inc.","Small","AL","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35957",34.221117,-86.18046198,NA
"8110","103237152",9469,"M31877+P31877","Twin Rivers Foods","Small","AR","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Positive","<10","72823",35.24084454,-92.93090557,"No serotype data available"
"8111","103242226",9745,"P32174","Alatrade Foods, Inc.","Large","AL","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35950",34.23345302,-86.16709201,NA
"8112","103243014",9813,"M21863A+P21863A","Rio Grande Pak Foods","Small","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"78503",26.15948001,-98.27472399,NA
"8113","103240062",9850,"M31980+P31980","M & C Unico, Inc.","Very Small","CA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"90001",33.97591402,-118.235373,NA
"8114","103239831",12994,"P34805","Gold Creek Processing LLC","Small","GA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30504",34.26990701,-83.85932298,NA
"8115","103239703",13257,"P33900+V33900","Foster Poultry Farms, LLC","Large","LA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"71241",32.83771938,-92.43382557,NA
"8116","103242814",13936,"P39915+V39915","LOCUST POINT FARMS, LLC","Small","MD","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"21921",39.558572,-75.82772803,NA
"8117","103243149",123475,"M44121+P44121","Pelleh Poultry Corp.","Small","NY","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"12783",41.70569448,-74.85672503,NA
"8118","103238042",124118,"M45080+P45080","Bas Foods Inc.","Very Small","CA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"94544",37.62268308,-122.0529377,NA
"8119","103237640",127006,"P51179+V51179","Sanderson Farms, Inc.","Large","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"75803",31.72859401,-95.69964601,NA
"8120","103239246",127246,"M48119+P48119","Custom Craft Poultry","Small","AR","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72501",35.79108805,-91.62174006,NA
"8121","103236725",127429,"M45638+P45638","Trilogy Foods, LLC","Small","GA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"30507",34.26028399,-83.80708503,NA
"8122","103239728",6162036,"M45690+P45690","Selim's Doner Kebap House L.P.","Very Small","TX","HC_CPT_LBW01",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Positive","<10","75243",32.91156901,-96.70151796,"No serotype data available"
"8123","103242320",6162090,"P6519B","Coastal Processing, LLC","Small","GA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"30434",33.003383,-82.46279598,NA
"8124","103237047",6162776,"P45910","Sanderson Farms, Inc.","Large","NC","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28384",34.82915266,-79.01345415,NA
"8125","103240976",6162827,"M48209+P48209","Wholesum Foods, LLC","Small","CA","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"91733",34.04799,-118.0349,NA
"8126","103241864",6163106,"M1305+P1305+V1305","Holly Poultry, LLC","Small","MD","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"21230",39.26786899,-76.64182298,NA
"8127","103239840",6163810,"M18554A+P18554A","JCG Industries","Large","IL","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"60131",41.91813499,-87.86329702,NA
"8128","103241750",6163896,"M1234+P1234","Mountaire Farms Inc.","Large","NC","HC_CPT_LBW01",2023-08-01,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"27344",35.73194054,-79.44971469,NA
