"","form_id","establishment_id","establishment_number","establishment_name","establishment_size","establishment_state","project_code","collection_date","sample_source_name","product_type","salmonella_sp_analysis","salmonella_quantitative_cfu_ml","establishment_zip","latitude","longitude","salmonella_serotype1"
"27422","103511396",3879,"P7085+V7085","Tyson Foods, Inc","Large","OK","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"74728",34.04968228,-94.73956431,NA
"27423","103512739",4162,"M1383+P677","Praters Foods","Small","TX","HC_CPT_LBW01",2024-12-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"79423",33.492588,-101.866591,NA
"27424","103508749",4243,"P7091","Pilgrim's Pride Corporation","Small","TX","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"75455",33.14647399,-94.98270201,NA
"27425","103507373",4244,"M7091A+P7091A","Pilgrim's Pride Corporation","Large","TX","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Wing","Positive","<10","75455",33.14647399,-94.98270201,"Kentucky"
"27426","103508739",4441,"M20106+P20106","Dallas USA Foods Inc.","Small","TX","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75212",32.7744,-96.85778304,NA
"27427","103507071",4487,"P308","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39117",32.35494571,-89.65521649,NA
"27428","103508686",4495,"P1317+V1317","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"35950",34.257754,-86.201073,NA
"27429","103502935",4507,"P758","Tyson Foods, Inc","Large","MS","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39051",32.82406701,-89.53599196,NA
"27430","103507480",4521,"M9141+P9141","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39074",32.35218138,-89.47379622,NA
"27431","103509233",4534,"M19636+P19636","Tyson Foods Inc","Large","TN","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Wing","Positive","<10","38261",36.41972599,-89.00994196,"Kentucky"
"27432","103504161",4540,"P320","Sanderson Farms, Inc.","Large","MS","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39440",31.66699599,-89.160189,NA
"27433","103510024",4568,"P1353","Pilgrim's Pride Corporation","Small","TN","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"37408",35.03655401,-85.31262504,NA
"27434","103504096",4691,"M9120+P9120","Homestead Knoxville LLC","Small","TN","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"37915",35.97320101,-83.91254102,NA
"27435","103502653",5309,"P6137A","Foster Poultry Farms, LLC","Large","CA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"93706",36.69326001,-119.783413,NA
"27436","103509281",5710,"M4871+P4871","Golden Eagle Services","Small","CA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90280",33.961738,-118.224386,NA
"27437","103507696",6025,"P6058","Perdue Foods LLC","Small","WA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"98273",48.43348602,-122.330767,NA
"27438","103513967",6836,"P9917","Philadelphia Poultry Incorporated","Small","PA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"19106",39.95658998,-75.14029303,NA
"27439","103504210",7947,"M21494+P21494","CCP Poultry & Meat Corp.","Small","CA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90058",33.99742102,-118.191547,NA
"27440","103509433",8354,"M21838+P21838","Bachoco OK Foods","Small","AL","HC_CPT_LBW01",2024-12-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"35950",34.25319601,-86.17926102,NA
"27441","103510169",9808,"P32182","Sanderson Farms, Inc.","Large","GA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Wing","Negative",NA,"31788",31.158846,-83.74566504,NA
"27442","103512388",11858,"P34084","Edmunds Foods","Small","GA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"30533",34.48391275,-83.92531357,NA
"27443","103507329",13261,"M33901+P33901","Case Farms, Processing","Small","LA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"71241",32.83771938,-92.43382557,NA
"27444","103511818",13623,"M40311+P40311","Mecca Halal Poultry","Very Small","NY","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"11106",40.75541762,-73.92943064,NA
"27445","103504533",127254,"M45565+P45565","Farm Fresh Foods, LLC","Large","AL","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35976",34.309685,-86.28286001,NA
"27446","103507420",6162129,"P5840","Simmons Prepared Foods, Inc.","Small","AR","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72916",35.30437417,-94.38148729,NA
"27447","103504606",6162723,"M45891+P45891","Kassian Farms LLC","Small","NY","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"10454",40.8030814,-73.92090415,NA
"27448","103507395",6163315,"M46089+P46089+V46089","Caribbean Crescent Inc.","Small","MD","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"21230",39.26722002,-76.66037598,NA
"27449","103513328",6163678,"M46255+P46255","Gemstone Ventures dba RCF, LLC or Gemstone Foods","Small","AL","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"35630",34.79454001,-87.66929502,NA
"27450","103502683",6163880,"P46338","Allen Harim Foods, LLC","Small","DE","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"19966",38.57642299,-75.27022896,NA
"27451","103503899",6163896,"M1234+P1234","Mountaire Farms Inc.","Large","NC","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"27344",35.73194054,-79.44971469,NA
"27452","103503631",6166272,"M47825+P47825","Mesa Foods","Very Small","CA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"91730",34.10522499,-117.550294,NA
"27453","103508332",6167077,"M1645+P1645","Nathan & Sons, Inc.","Small","CA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"91733",34.04787802,-118.035017,NA
"27454","103513231",6167672,"M45288B+P45288B","FW Farms LLC.","Large","TX","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"76140",32.64757401,-97.299393,NA
"27455","103507185",6168273,"P2894","House of Raeford Vienna","Large","GA","HC_CPT_LBW01",2024-12-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"31092",32.09685599,-83.76822803,NA
"27456","103513020",275,"P19378","Koch Foods of Cumming","Large","GA","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30040",34.20120423,-84.13928215,NA
"27457","103511596",291,"P19871","Filet of Chicken","Small","GA","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30297",33.61743301,-84.39276104,NA
"27458","103504111",566,"P843","Pilgrim's Pride Corporation","Large","NC","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28103",34.98600602,-80.3916371,NA
"27459","103507388",1229,"M5489+P5489","New Jersey Veal Co., Inc.","Very Small","NJ","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7026",40.87917198,-74.117282,NA
"27460","103504149",1423,"M18596+P18596","K&L Ranch Inc.","Small","NJ","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7502",40.92382187,-74.18774003,NA
"27461","103508705",1742,"M8466+P8466","Catelli Brothers","Small","MA","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"1590",42.18000345,-71.73131719,NA
"27462","103511390",3119,"M8983+P8983","Sysco Western Minnesota, Inc.","Small","MN","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"56304",45.57230935,-94.1443422,NA
"27463","103508052",3563,"M1046+P1046+V1046","S & S Meat Co.","Small","MO","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"64120",39.11835201,-94.55211803,NA
"27464","103507417",3850,"P165S+V165S","Bachoco OK Foods","Large","AR","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72904",35.42356018,-94.38529636,NA
"27465","103513253",3880,"M7100+P7100+V7100","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"71852",33.9278057,-93.84696629,NA
"27466","103506503",4357,"M13530+P13530","Tian Tian Food Service","Very Small","TX","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"77012",29.71216799,-95.26732898,NA
"27467","103503648",4554,"P247","Sanderson Farms, Inc. (Processing Div)","Large","MS","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39083",31.87906099,-90.38074397,NA
"27468","103505095",5333,"P7632","Foster Poultry Farms, LLC","Large","CA","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"93706",36.71606801,-119.824112,NA
"27469","103503389",6036,"P6164A","Foster Poultry Farms, LLC","Large","WA","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"98626",46.126237,-122.899241,NA
"27470","103512383",9126,"M27505+P27505","Gold Creek Processing, LLC","Small","GA","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30534",34.42356401,-84.10739202,NA
"27471","103503179",9482,"M31907+P31907","Diverse Food Products, LLC","Small","NY","HC_CPT_LBW01",2024-12-13,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"13027",43.16928207,-76.30269064,NA
"27472","103508103",11336,"M20251W+P20251W","Tecumseh Poultry, LLC","Small","NE","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"68462",40.90102498,-96.54398998,NA
"27473","103503687",125773,"M45243+P45243","Mama La's Kitchen, LLC","Small","TX","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"77023",29.723237,-95.33162304,NA
"27474","103512782",6162226,"M45769+P45769","Colorado Native Foods LLC","Small","CO","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"80239",39.78409498,-104.857201,NA
"27475","103503302",6162329,"M48159+P48159+V48159","Regional Food Bank of Oklahoma","Small","OK","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"73179",35.43098701,-97.61476403,NA
"27476","103511594",6162703,"M45884+P45884","Chef Creations LLC","Small","GA","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"30297",33.60794499,-84.37906903,NA
"27477","103504793",6162809,"M51255+P51255","Natural State Processing","Very Small","AR","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72031",35.56847252,-92.45791754,NA
"27478","103509561",6164957,"M47039+P47039","QC Poultry","Small","CA","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90640",34.00711402,-118.113889,NA
"27479","103505197",6165367,"M47300+P47300","VSM NY Distribution, LLC/Fairway Market Distribution Center","Small","NY","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"10454",40.80542343,-73.90559612,NA
"27480","103509016",6166551,"M47937+P47937","US Meat Processing, LLC","Very Small","NY","HC_CPT_LBW01",2024-12-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"11105",40.77657925,-73.90128933,NA
"27481","103504027",2,"P32","Mar-Jac Poultry, Inc.","Large","GA","HC_CPT_LBW01",2024-12-15,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"30501",34.27935798,-83.828091,NA
"27482","103510835",589,"P1243","Perdue Foods, LLC.","Large","NC","HC_CPT_LBW01",2024-12-15,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28379",34.93485671,-79.75326875,NA
"27483","103503970",4505,"P519","Amick Farms LLC","Large","MS","HC_CPT_LBW01",2024-12-15,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39440",31.69334234,-89.11973663,NA
"27484","103514516",12362,"P855D","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2024-12-15,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30601",33.97298068,-83.38782163,NA
"27485","103508755",15,"P243","Tyson Foods, Inc.","Large","GA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30040",34.20564274,-84.14275452,NA
"27486","103508381",29,"P476","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Wing","Negative",NA,"30117",33.59604801,-85.09010596,NA
"27487","103504709",72,"P6505","Norman W. Fries, Inc.","Large","GA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"30417",32.18078201,-81.890903,NA
"27488","103502601",577,"P419","Case Farms Processing, Inc.","Large","NC","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28655",35.73619285,-81.68407569,NA
"27489","103505502",579,"P622","Tyson Foods, Inc.","Large","NC","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Positive","<10","28110",34.98194528,-80.49242848,"Infantis"
"27490","103503566",696,"P9197","Perdue Foods, LLC.","Large","NC","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"27849",36.14407152,-77.21076487,NA
"27491","103503442",734,"P18285","Perdue Foods LLC","Large","SC","HC_CPT_LBW01",2024-12-16,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"29536",34.47110875,-79.39455828,NA
"27492","103504155",1160,"M5142+P5142","Washington Avenue Poultry","Very Small","NY","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"11231",40.68526298,-74.00568333,NA
"27493","103502709",1538,"M272+P272","T. F. Kinnealey Co., Inc.","Small","MA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"2301",42.05123081,-71.06608736,NA
"27494","103508298",1569,"M1097+P8891","Demakes Enterprises, LLC","Small","MA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Positive","<10","1905",42.464981,-70.96942407,"Infantis"
"27495","103502767",1581,"P1525","Samuel Holmes, Inc.","Small","MA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"2149",42.4015856,-71.04832946,NA
"27496","103507107",2160,"P19112","Perdue Foods LLC","Large","KY","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"42333",37.34254728,-86.78730795,NA
"27497","103508566",2160,"P19112","Perdue Foods LLC","Large","KY","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"42333",37.34254728,-86.78730795,NA
"27498","103502645",2197,"P20245","Keystone Foods, LLC","Large","KY","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"42602",36.75976501,-85.18153903,NA
"27499","103506594",2214,"M2161+P3","Mountaire Farms, Inc.","Large","DE","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"19966",38.60012601,-75.25990003,NA
"27500","103506349",2251,"P806","Tyson Foods, Inc.","Large","VA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"23442",37.884826,-75.555989,NA
"27501","103502808",2314,"P4602A","NEW MARKET POULTRY, LLC","Small","VA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"22844",38.64705302,-78.67028596,NA
"27502","103505230",2351,"P7927","AMICK FARMS, LLC","Large","MD","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"21643",38.63468799,-75.85720903,NA
"27503","103514320",3786,"M19433+P19433","Ambassador Meat Dist. Inc.","Small","MO","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"64120",39.119651,-94.54716198,NA
"27504","103504582",3873,"M5842+P5842+V5842","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72764",36.19039674,-94.125624,NA
"27505","103504330",3880,"M7100+P7100+V7100","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"71852",33.9278057,-93.84696629,NA
"27506","103503984",4093,"P19865+V19865","House of Raeford Farms of LA","Large","LA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"71001",32.55916602,-92.94232701,NA
"27507","103502739",4119,"M10+P7212+V10","Buckhead Meat & Seafood of Houston.","Small","TX","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"77038",29.916706,-95.41800601,NA
"27508","103508583",4128,"P325","Tyson Foods, Inc.","Large","TX","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"75935",31.79330499,-94.16618302,NA
"27509","103507282",4142,"P218","Pilgrim's Pride Corporation","Large","TX","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"75904",31.33459599,-94.75435701,NA
"27510","103504187",4161,"P1294+V1294","Holmes Foods Inc.","Small","TX","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"78140",29.26580499,-97.76931099,NA
"27511","103509374",4180,"M2213A+P2213A","Buckhead Meat of San Antonio","Small","TX","HC_CPT_LBW01",2024-12-16,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"78219",29.43951,-98.412397,NA
"27512","103504646",4243,"P7091","Pilgrim's Pride Corporation","Small","TX","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"75455",33.14647399,-94.98270201,NA
"27513","103512069",4368,"M13590+P13590","Southwest Processor, Inc.","Very Small","TX","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"77477",29.63431498,-95.57899798,NA
"27514","103508769",4490,"P522","Sanderson Farms, Inc. (Processing Div)","Large","MS","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39428",31.65076431,-89.56720005,NA
"27515","103503505",4499,"P6651","Tyson Foods Inc.","Large","TN","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"37160",35.47756768,-86.47513265,NA
"27516","103505261",4506,"P548","JCG  Foods of Alabama, LLC","Large","AL","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"35961",34.29861666,-85.9061969,NA
"27517","103506698",4509,"P1235","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"35601",34.60706399,-87.04290198,NA
"27518","103503978",4512,"P6510","Peco Foods, Inc","Large","MS","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39422",32.01580849,-89.28461618,NA
"27519","103502743",4513,"P6616+V6616","Peco Foods, Inc.","Large","MS","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39359",32.57488502,-89.32420765,NA
"27520","103504962",4513,"P6616+V6616","Peco Foods, Inc.","Large","MS","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39359",32.57488502,-89.32420765,NA
"27521","103504008",4530,"P18557","Sanderson Farms, Inc.","Large","MS","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39666",31.27224222,-90.37336563,NA
"27522","103508459",4538,"P164","Tyson Foods, Inc.","Large","MS","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39074",32.359912,-89.49305902,NA
"27523","103507112",4544,"P509","Koch Foods LLC","Small","TN","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"37813",36.20623099,-83.30602399,NA
"27524","103503663",4554,"P247","Sanderson Farms, Inc. (Processing Div)","Large","MS","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39083",31.87906099,-90.38074397,NA
"27525","103507118",4562,"P890","Peco Foods, Inc.","Large","MS","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39046",32.60974502,-90.05274803,NA
"27526","103508645",4595,"P6529","Koch Foods of  Montgomery, AL","Large","AL","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"36108",32.32943201,-86.35484698,NA
"27527","103502987",4755,"P19152+V19152","Koch Foods LLC","Large","TN","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"37813",36.14014501,-83.29584501,NA
"27528","103502765",4783,"M20322+P20322","Keystone Foods, LLC.","Large","AL","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Positive","<10","36027",31.80829045,-85.32132194,"Schwarzengrund"
"27529","103502637",5689,"M4187+P4187+V4187","Wayne Provisions Company, Inc.","Small","CA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"90058",33.99525899,-118.190692,NA
"27530","103507005",5721,"M4934+P4934","T & J Sausage Kitchen","Small","CA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"92806",33.85587749,-117.8706778,NA
"27531","103508791",5850,"M18895+P18895","US Foods, Inc.","Small","CA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"90250",33.91873401,-118.360575,NA
"27532","103506382",5881,"M19782+P19782","E. Excel Food Inc","Small","CA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"92806",33.85648099,-117.83868,NA
"27533","103505079",6413,"M1015+P1015+V1015","Empire Kosher Poultry, Inc.","Large","PA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"17059",40.560395,-77.39751601,NA
"27534","103511248",7007,"M1947A+P1947A","Halperns' Steak and Seafood Company LLC","Small","MI","HC_CPT_LBW01",2024-12-16,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"49001",42.24803299,-85.53505401,NA
"27535","103502829",7034,"M2540+P2540","KBDetroit, LLC","Small","MI","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"48207",42.34847891,-83.03572987,NA
"27536","103510297",7488,"M20889+P20889","Crown I Foods, Inc.","Small","NY","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"11706",40.73476847,-73.2291192,NA
"27537","103511224",7608,"M21103+P21103","US Foods Inc.","Small","AL","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35203",33.52256399,-86.817782,NA
"27538","103504055",8112,"M21430+P21430","Bert Posess Inc","Small","NJ","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7514",40.93577698,-74.14479501,NA
"27539","103504032",9420,"P20699A","Alatrade Foods, Inc.","Small","AL","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35957",34.221117,-86.18046198,NA
"27540","103503178",9482,"M31907+P31907","Diverse Food Products, LLC","Small","NY","HC_CPT_LBW01",2024-12-16,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"13027",43.16928207,-76.30269064,NA
"27541","103510055",9808,"P32182","Sanderson Farms, Inc.","Large","GA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"31788",31.158846,-83.74566504,NA
"27542","103512746",12253,"M34195+P34195","Gourmet Specialty Foods, LLC","Small","MA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"1845",42.65909427,-71.11041757,NA
"27543","103510242",12454,"M34176+P34176","Swift Beef Company","Small","NC","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28645",35.88164414,-81.56351685,NA
"27544","103512356",12965,"M34715+P34715","Patterson TMP Operating, LLC","Small","TX","HC_CPT_LBW01",2024-12-16,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Wing","Negative",NA,"76140",32.62390599,-97.31035099,NA
"27545","103502612",13257,"P33900+V33900","Case Farms, Processing","Large","LA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"71241",32.83771938,-92.43382557,NA
"27546","103507332",13261,"M33901+P33901","Case Farms, Processing","Small","LA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"71241",32.83771938,-92.43382557,NA
"27547","103510292",13263,"M39941+P39941","Casanova Market, Inc.","Small","NY","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"11788",40.81417602,-73.25897051,NA
"27548","103508278",13441,"M38522+P38522","Metropolitan Foods","Very Small","NJ","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7470",40.89861277,-74.26481107,NA
"27549","103513246",13459,"P40124","Gold Creek Processing LLC","Very Small","GA","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30504",34.26951901,-83.85736496,NA
"27550","103512611",13550,"M2676+P2676","Southeast Poultry, Inc.","Small","AR","HC_CPT_LBW01",2024-12-16,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"72756",36.35159419,-94.14681722,NA
"27551","103505441",13729,"P40183","Sanderson Farms, Inc.","Large","NC","HC_CPT_LBW01",2024-12-16,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"28504",35.25822509,-77.66792567,NA
